OTU ID	Phylum	Class	Order	Family	Genus
OTU_2968	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
OTU_2970	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Rhodothermaceae	Rubrivirga
OTU_2949	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfocurvus
OTU_2966	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfoglaeba
OTU_2972	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Thermodesulfovibrio
OTU_2948	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfoglaeba
OTU_2973	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
OTU_2952	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
OTU_2958	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria
OTU_2974	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Geobacter
OTU_2975	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Thermomicrobium
OTU_2954	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
OTU_2983	Proteobacteria	Actinobacteria	Actinomycetales	Aquificales_incertae_sedis	Thermosulfidibacter
OTU_2977	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Natronoflexus
OTU_2971	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_2980	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea
OTU_2985	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Prolixibacter
OTU_2984	Acidobacteria	Acidobacteria_Gp23	Unassigned	Unassigned	Thermoanaerobaculum
OTU_2987	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia
OTU_2979	Acidobacteria	Acidobacteria_Gp4	Unassigned	Unassigned	Blastocatella
OTU_2978	Cyanobacteria	Cyanobacteria	Unassigned	Family_I	GpI
OTU_2992	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Acetobacteroides
OTU_2981	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa
OTU_2989	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile
OTU_2995	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris
OTU_2993	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_2976	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
OTU_2990	Cyanobacteria	Cyanobacteria	Unassigned	Family_XII	GpXII
OTU_2986	Cyanobacteria	Cyanobacteria	Unassigned	Family_XII	GpXII
OTU_3002	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides
OTU_2991	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Labrys
OTU_3003	Proteobacteria	Deltaproteobacteria	Caulobacterales	Hyphomonadaceae	Gp6
OTU_3000	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_2996	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
OTU_3004	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Prolixibacter
OTU_3001	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_III	Thermoanaerobacterium
OTU_3010	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
OTU_3008	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
OTU_2999	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisoma
OTU_3012	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU_3009	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
OTU_3015	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Candidatus_Endomicrobium
OTU_3014	Acidobacteria	Acidobacteria_Gp5	Unassigned	Unassigned	Gp5
OTU_2997	Acidobacteria	Acidobacteria_Gp13	Unassigned	Unassigned	Gp13
OTU_3020	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon
OTU_3016	Cyanobacteria	Cyanobacteria	Unassigned	Family_XII	GpXII
OTU_3025	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU_3032	Proteobacteria	Deltaproteobacteria	Phycisphaerales	Phycisphaeraceae	Phycisphaera
OTU_3021	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter
OTU_3027	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae	Ilumatobacter
OTU_3036	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium
OTU_3028	Proteobacteria	Actinobacteria	Actinomycetales	Ardenticatenaceae	Ardenticatena
OTU_3007	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca
OTU_3033	Proteobacteria	Deltaproteobacteria	Actinomycetales	Ardenticatenaceae	Ardenticatena
OTU_3024	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Saccharibacteria_genera_incertae_sedis
OTU_3042	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Ardenticatena
OTU_3013	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_III	Thermoanaerobacterium
OTU_3030	Elusimicrobia	Endomicrobia	Clostridiales	Peptococcaceae_1	Candidatus_Endomicrobium
OTU_3031	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter
OTU_3035	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Desulfuromonadaceae	Desulfuromusa
OTU_3044	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella
OTU_3048	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Brevifollis
OTU_3017	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter
OTU_3053	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter
OTU_3045	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile
OTU_3047	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris
OTU_3023	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus
OTU_3046	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema
OTU_3056	Proteobacteria	Gammaproteobacteria	Desulfuromonadales	Cardiobacteriaceae	Dichelobacter
OTU_3043	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaeromusa
OTU_3051	Actinobacteria	Actinobacteria	Actinomycetales	Thermomicrobiaceae	Streptomyces
OTU_3057	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter
OTU_3022	Firmicutes	Bacilli	Clostridiales	Peptococcaceae_1	Desulfitobacterium
OTU_3059	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_3062	Verrucomicrobia	Subdivision3	Verrucomicrobiales	Verrucomicrobiaceae	Subdivision3_genera_incertae_sedis
OTU_3058	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas
OTU_3055	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas
OTU_3054	Actinobacteria	Actinobacteria	Actinomycetales	Bogoriellaceae	Georgenia
OTU_3068	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_3070	Parcubacteria	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Parcubacteria_genera_incertae_sedis
OTU_3060	Proteobacteria	Deltaproteobacteria	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
OTU_3063	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis
OTU_3064	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Anaeromyxobacter
OTU_3049	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Chondromyces
OTU_3065	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
OTU_3067	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea
OTU_3076	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella
OTU_3075	Proteobacteria	Alphaproteobacteria	Bacillales	Staphylococcaceae	Jeotgalicoccus
OTU_3083	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides
OTU_3082	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
OTU_3079	Parcubacteria	Unassigned	Unassigned	Unassigned	Parcubacteria_genera_incertae_sedis
OTU_3080	Bacteroidetes	Cytophagia	Cytophagales	Sphingobacteriaceae	Lunatimonas
OTU_3071	Proteobacteria	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium
OTU_3061	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
OTU_3078	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga
OTU_3088	Actinobacteria	Actinobacteria	Actinomycetales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_3085	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
OTU_3092	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Parcubacteria_genera_incertae_sedis
OTU_3086	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Mongoliicoccus
OTU_3072	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_3077	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_3097	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
OTU_3098	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Paracraurococcus
OTU_3094	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Labilithrix
OTU_3073	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
OTU_3084	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia
OTU_3103	Verrucomicrobia	Subdivision5	Verrucomicrobiales	Verrucomicrobiaceae	Subdivision5_genera_incertae_sedis
OTU_3096	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_3101	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Woodsholea
OTU_3110	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Anaerocella
OTU_3114	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
OTU_3102	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Taonella
OTU_3095	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
OTU_3105	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidocella
OTU_3100	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
OTU_3111	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Levilinea
OTU_3120	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium_XI
OTU_3104	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Oxalicibacterium
OTU_3107	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermogemmatispora
OTU_3119	Parcubacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Parcubacteria_genera_incertae_sedis
OTU_3126	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Ardenticatena
OTU_3124	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Phaeocystidibacter
OTU_3127	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas
OTU_3123	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter
OTU_3132	Elusimicrobia	Endomicrobia	Desulfobacterales	Sinobacteraceae	Candidatus_Endomicrobium
OTU_3122	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10
OTU_3131	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_3138	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Parcubacteria_genera_incertae_sedis
OTU_3099	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium
OTU_3117	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_IV	Caldicoprobacter
OTU_3137	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter
OTU_3130	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Reyranella
OTU_3121	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
OTU_3135	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia
OTU_3116	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
OTU_3140	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_3141	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albimonas
OTU_3142	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter
OTU_3147	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
OTU_3128	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea
OTU_3148	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter
OTU_3134	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
OTU_3146	Chloroflexi	Dehalococcoidetes	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas
OTU_3144	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XII	Fusibacter
OTU_3149	Actinobacteria	Actinobacteria	Actinomycetales	Jonesiaceae	Jonesia
OTU_3152	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
OTU_3160	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
OTU_3151	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
OTU_3136	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_3159	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Lewinella
OTU_3154	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_3153	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris
OTU_3150	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis
OTU_3143	Bacteroidetes	Cytophagia	Cytophagales	Sphingobacteriaceae	Phaeocystidibacter
OTU_3155	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Owenweeksia
OTU_3161	Acidobacteria	Endomicrobia	Clostridiales	Veillonellaceae	BRC1_genera_incertae_sedis
OTU_3157	Verrucomicrobia	Spartobacteria	Unassigned	Unassigned	Spartobacteria_genera_incertae_sedis
OTU_3168	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_3166	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Phaeospirillum
OTU_3167	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Cystobacter
OTU_3171	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
OTU_3174	Proteobacteria	Alphaproteobacteria	Rhizobiales	Anaplasmataceae	Lactobacillus
OTU_3162	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Gp3
OTU_3169	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodocyclaceae	Sulfurimonas
OTU_3163	Acidobacteria	Acidobacteria_Gp3	Xanthomonadales	Xanthomonadaceae	Gp3
OTU_3179	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Prolixibacter
OTU_3176	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_3173	Chlamydiae	Chlamydiia	Chlamydiales	Waddliaceae	Waddlia
OTU_3177	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Gordonia
OTU_3180	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Chryseolinea
OTU_3145	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Jiangella
OTU_3181	Proteobacteria	Deltaproteobacteria	Ardenticatenales	Ardenticatenaceae	Ardenticatena
OTU_3184	Acidobacteria	Acidobacteria_Gp18	Unassigned	Unassigned	Gp18
OTU_3186	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_3182	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
OTU_3178	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Syntrophus
OTU_3170	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter
OTU_3185	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Bdellovibrionaceae	Bdellovibrio
OTU_3190	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
OTU_3189	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
OTU_3192	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris
OTU_3187	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
OTU_3191	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Belnapia
OTU_3198	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Salinirepens
OTU_3197	Latescibacteria	Negativicutes	Selenomonadales	Veillonellaceae	Latescibacteria_genera_incertae_sedis
OTU_3203	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Alistipes
OTU_3201	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_3202	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_3194	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
OTU_3204	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_3195	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_3183	Latescibacteria	Unassigned	Unassigned	Unassigned	Latescibacteria_genera_incertae_sedis
OTU_3208	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pseudomonas
OTU_3200	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Caloramator
OTU_3193	Proteobacteria	Gammaproteobacteria	Clostridiales	Xanthomonadaceae	Parcubacteria_genera_incertae_sedis
OTU_3205	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_3209	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
OTU_3215	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
OTU_3212	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Geminicoccus
OTU_3216	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium
OTU_3211	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Paludibaculum
OTU_3206	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter
OTU_3214	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	BRC1_genera_incertae_sedis
OTU_3213	Bacteroidetes	Bacteroidia	Bacteroidales	Sphingobacteriaceae	Sphingobacterium
OTU_3219	Chloroflexi	Deltaproteobacteria	Desulfobacterales	Caldilineaceae	Litorilinea
OTU_3220	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Sphaerotilus
OTU_3199	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella
OTU_3221	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
OTU_3217	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Desulfitobacterium
OTU_3227	Actinobacteria	Actinobacteria	Caldilineales	Caldilineaceae	Litorilinea
OTU_3228	Proteobacteria	Spirochaetia	Spirochaetales	Leptospiraceae	Turneriella
OTU_3218	Proteobacteria	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
OTU_3225	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
OTU_3229	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter
OTU_3230	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Ferrovibrio
OTU_3233	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera
OTU_3226	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium
OTU_3223	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter
OTU_3222	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
OTU_3235	Proteobacteria	Gammaproteobacteria	Desulfuromonadales	Geobacteraceae	Saccharibacteria_genera_incertae_sedis
OTU_3236	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Spartobacteria_genera_incertae_sedis
OTU_3234	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
OTU_3232	Acidobacteria	Acidobacteria_Gp4	Nitrospinales	Nitrospinaceae	Gp4
OTU_3243	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2	Alkaliphilus
OTU_3224	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Aggregicoccus
OTU_3251	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis
OTU_3241	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Chelatococcus
OTU_3248	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
OTU_3247	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomicrobium
OTU_3231	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Stella
OTU_3237	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Francisella
OTU_3253	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV
OTU_3245	Parcubacteria	Bacteroidia	Bacteroidales	Prevotellaceae	Parcubacteria_genera_incertae_sedis
OTU_3258	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus
OTU_3249	Acidobacteria	Acidobacteria_Gp17	Bacillales	Alicyclobacillaceae	Gp17
OTU_3261	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Owenweeksia
OTU_3255	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
OTU_3252	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
OTU_3250	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas
OTU_3262	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Methylobacterium
OTU_3257	Chloroflexi	Actinobacteria	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
OTU_3242	Acidobacteria	Acidobacteria_Gp2	Unassigned	Unassigned	Gp2
OTU_3246	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter
OTU_3254	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Fodinicurvata
OTU_3263	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Jatrophihabitans
OTU_3264	Firmicutes	Bacilli	Bacillales	Planococcaceae	Ureibacillus
OTU_3267	Acidobacteria	Acidobacteria_Gp1	Unassigned	Unassigned	Gp1
OTU_3266	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6
OTU_3269	Acidobacteria	Acidobacteria_Gp13	Unassigned	Unassigned	Gp13
OTU_3273	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lewinella
OTU_3271	Acidobacteria	Acidobacteria_Gp3	Desulfovibrionales	Desulfovibrionaceae	Gp3
